455,125,1,65636,1489971162,104.2.120.199
289,95,6,144903,1503687513,76.25.82.57
448,125,1,67684,1489994996,107.77.83.115
455,125,1,30697,1490023901,73.20.190.139
171,97,1,155142,1490032830,213.254.241.7
429,125,1,110817,1490032888,73.101.201.163
172,97,1,155153,1490038799,107.198.70.31
172,97,1,155123,1490048120,207.191.214.227
174,97,1,155163,1490055965,24.168.198.105
172,97,1,155168,1490060437,66.216.248.95
455,125,1,9612,1490063086,67.184.34.227
455,125,1,154685,1490093978,99.55.193.68
197,125,1,39134,1490097812,108.46.189.218
429,125,1,122887,1490117214,174.237.132.64
482,127,1,54230,1490612086,64.253.190.242
455,125,1,54109,1490125299,47.188.209.237
165,95,1,155208,1490147242,70.122.7.151
172,97,1,155148,1490155426,73.111.0.87
174,97,1,155143,1490191546,24.8.178.95
177,97,1,155143,1490191659,24.8.178.95
178,97,1,155143,1490191723,24.8.178.95
455,125,1,34496,1490195402,68.103.102.191
448,125,1,34496,1490196124,68.103.102.191
464,126,1,3290,1490196699,4.79.123.2
463,126,3,20597,1492322711,99.45.29.149
483,127,9,97628,1491271563,10.192.34.26
326,127,1,2069,1490567252,10.192.103.227
65,127,1,120428,1490569216,98.22.212.22
482,127,1,120428,1490569259,98.22.212.22
482,127,1,143329,1491502936,108.173.174.25
460,126,1,45085,1490569542,107.129.90.54
460,126,1,26109,1490569750,24.181.138.165
448,127,1,56004,1490570610,69.21.233.243
197,127,1,125216,1490570692,70.215.192.111
448,127,1,120428,1490571450,98.22.213.110
482,127,1,155088,1490572127,67.182.151.20
429,125,1,54542,1490578176,184.53.33.54
460,126,1,148793,1490580203,47.188.190.88
460,126,1,121325,1490580800,108.218.25.18
463,126,1,155096,1490582995,184.38.144.50
463,126,1,99867,1490585401,50.162.88.38
428,127,1,143329,1491502960,108.173.174.25
460,126,2,47966,1490586943,206.168.43.145
197,127,3,73963,1491313896,212.59.167.24
482,127,1,73963,1490609048,212.59.167.24
197,125,1,73963,1490609295,212.59.167.24
166,95,2,155636,1492896680,166.137.139.29
482,127,1,29162,1491235341,72.168.176.42
172,97,2,155396,1491241595,50.207.204.193
171,97,1,155456,1491246653,98.237.15.37
172,97,1,155398,1491288678,217.84.86.220
462,126,1,59126,1491323197,75.249.133.22
169,95,1,155471,1491351812,174.28.245.8
170,95,1,155471,1491352596,174.28.245.8
466,126,1,75715,1491369853,50.134.194.21
482,127,1,41539,1491389026,12.12.220.130
173,97,1,155431,1491392558,110.140.215.12
482,127,1,144494,1491396617,67.175.124.181
166,95,1,155473,1491402209,65.152.14.2
289,95,1,157461,1494692826,69.137.5.145
487,128,1,157998,1499542207,184.166.153.69
326,124,1,156880,1493306596,70.39.157.192
473,124,1,157116,1493306220,173.163.183.193
473,124,1,156465,1493306062,173.196.208.194
474,124,1,156353,1493306091,136.177.48.104
436,124,2,156021,1493307379,73.14.109.53
473,124,1,156576,1493306537,97.91.196.190
436,124,1,156036,1493306517,162.255.158.114
473,124,1,156171,1493306355,69.87.100.1
473,124,1,118391,1493306350,140.172.166.54
480,124,1,156508,1493306315,213.254.241.7
197,97,1,151188,1493043662,172.0.195.63
170,95,1,155825,1493050929,71.205.42.210
462,126,2,5051,1493052513,75.171.182.209
174,97,1,155830,1493055976,209.33.37.66
177,97,1,155833,1493056853,173.216.62.161
168,95,2,155805,1493058414,50.202.243.146
172,97,3,155842,1493059545,47.200.142.244
168,95,1,157163,1493085820,24.117.153.152
165,95,1,157163,1493086177,24.117.153.152
460,126,2,30460,1493179586,99.124.221.112
482,127,1,6581,1493216623,12.30.164.170
168,95,1,155797,1493233558,72.240.66.192
474,124,1,118709,1493305916,50.79.149.121
472,124,1,157116,1493306033,173.163.183.193
473,124,1,156538,1493306054,65.126.180.254
479,124,1,156638,1496710312,73.229.109.202
179,97,2,157364,1494348622,75.136.193.137
165,95,1,157326,1494336210,174.197.3.83
478,124,1,156892,1494346556,209.198.59.197
172,97,2,157382,1494455125,71.195.254.115
466,126,1,63564,1494444559,198.133.178.18
166,95,1,157382,1494455501,71.195.254.115
172,97,1,157388,1494479506,47.145.232.70
169,95,1,157326,1494538964,174.197.3.83
166,95,1,157326,1494583744,174.197.3.83
169,95,1,157461,1494688270,69.137.5.145
170,95,1,157461,1494688344,69.137.5.145
180,100,1,157986,1496414192,68.207.99.103
179,100,1,157986,1496414641,68.207.99.103
172,100,1,157926,1496418128,174.233.6.122
460,126,1,113608,1496441392,207.98.239.57
462,126,1,58582,1496442010,174.29.209.194
166,95,1,157926,1496451260,71.79.61.58
180,100,1,158007,1496489045,75.73.252.239
172,100,1,158030,1496495121,24.32.76.152
174,100,1,157973,1496509172,192.243.27.167
177,100,1,157975,1496540105,104.57.129.177
177,100,2,157939,1496541253,38.81.148.121
174,100,1,157970,1496549262,66.87.143.218
290,100,1,158046,1496580192,104.183.21.233
179,97,1,158240,1496794034,76.110.229.17
179,100,1,158359,1496843108,75.69.137.94
172,100,1,158361,1496845607,173.163.174.117
179,100,1,157965,1496846317,69.55.207.73
179,97,1,158213,1496859033,24.255.198.50
172,100,1,158274,1496865027,64.113.185.196
166,95,2,158381,1496868067,47.192.149.145
174,100,1,158340,1496873948,70.198.60.234
171,97,1,158254,1496874243,174.109.169.71
172,100,2,158335,1497545943,98.243.225.22
172,100,1,158320,1496883235,174.255.138.84
290,100,1,158408,1496923096,96.31.107.184
174,100,1,158399,1496923446,47.196.199.203
166,95,1,157733,1496928644,66.87.150.167
289,95,1,153697,1496941477,172.77.22.94
174,100,1,158406,1496946564,173.25.74.12
166,95,1,158433,1496947028,172.103.37.110
481,124,1,119496,1496952383,174.23.50.168
180,100,1,158390,1496960643,73.201.193.222
171,100,1,158264,1496975509,104.192.97.113
197,100,1,158461,1497010413,73.174.80.156
174,100,1,158457,1497011131,67.187.77.111
177,100,1,158459,1497016324,76.250.84.27
166,95,1,157772,1497017204,198.202.201.236
172,100,1,158458,1497020788,70.198.2.107
485,124,1,157007,1497033951,70.198.59.69
172,100,1,158464,1497042954,173.18.92.17
165,95,1,158482,1497066310,174.209.12.189
181,100,1,158489,1497098904,70.209.193.238
172,100,1,158486,1497099656,104.7.227.17
433,124,1,155989,1497114619,174.209.30.250
168,95,1,157598,1495428482,73.95.132.130
289,95,1,157603,1495460563,45.16.64.37
179,97,1,157707,1495475918,47.185.16.202
171,97,1,157707,1495476205,47.185.16.202
166,95,1,157602,1495479948,73.137.16.22
166,95,1,28709,1495485945,174.237.131.174
462,126,1,110707,1495493366,165.83.132.250
466,126,1,110707,1495493465,165.83.132.250
166,95,2,157608,1495983385,50.155.164.74
165,95,1,157594,1495572632,192.88.140.30
172,97,1,157616,1495580741,172.6.109.87
168,95,2,157186,1499856727,66.87.120.133
289,95,1,121827,1495680323,71.237.98.99
171,97,1,157697,1495720903,75.120.149.188
180,97,1,157519,1495750653,23.240.77.155
172,97,1,157519,1495750947,23.240.77.155
165,95,1,157741,1495765142,174.28.97.185
174,97,1,157512,1495928092,47.35.163.251
177,97,2,157512,1495928773,47.35.163.251
177,100,1,158368,1497116640,166.137.143.90
178,100,1,158368,1497117111,166.137.143.90
479,124,1,156789,1497121859,166.137.118.79
172,97,1,157831,1497129387,70.59.30.211
171,97,1,157831,1497129500,70.59.30.211
174,100,1,158284,1497132904,47.34.41.54
179,100,1,158501,1497146323,76.240.35.30
179,100,1,158542,1497182671,216.143.45.4
175,100,1,158483,1497183995,73.84.84.26
180,100,1,158518,1497184103,50.175.221.63
172,100,1,158518,1497184208,50.175.221.63
177,100,1,158522,1497202771,184.53.33.67
497,128,1,48273,1498665075,213.254.241.6
494,128,2,157998,1499542080,184.166.153.69
174,100,1,157893,1496631689,75.27.236.113
177,100,1,158115,1496661135,69.27.208.107
172,100,1,158110,1496674075,24.220.151.28
178,97,1,158157,1496690726,71.218.109.191
179,97,3,158251,1496692937,108.16.56.184
174,97,1,158234,1496697064,192.94.102.2
174,100,1,158112,1496698539,70.210.69.32
172,97,1,158255,1496701005,70.189.37.253
172,97,1,158158,1496705403,76.200.95.242
172,97,1,158156,1496710144,98.211.210.229
168,95,1,158326,1496780953,70.192.77.146
166,95,1,12049,1496783033,209.33.174.122
290,100,1,158284,1496783434,174.197.5.31
173,97,1,158187,1496786188,96.2.31.49
178,97,1,157822,1496710470,76.9.83.187
172,100,1,158111,1496710632,47.187.239.238
172,97,2,158153,1496713673,66.87.123.215
178,97,1,158158,1496721083,47.187.219.177
172,97,1,158201,1496725286,75.170.35.145
182,97,1,158201,1496725483,75.170.35.145
172,100,1,158323,1496750343,70.214.115.210
171,100,1,158306,1496754721,96.33.104.210
172,97,1,158191,1496754911,172.242.124.200
179,97,2,158158,1496761744,69.15.248.75
171,100,1,158294,1496755939,63.228.2.206
172,100,1,158308,1496758202,107.161.230.57
172,100,1,158284,1496769243,47.34.41.54
172,97,1,157707,1496774694,47.185.16.202
174,100,1,158024,1496779769,50.171.37.240
172,100,1,157893,1496631610,75.27.236.113
490,128,1,22534,1498665382,70.39.157.194
177,100,1,159412,1498410664,75.136.151.182
290,100,1,159384,1498394037,24.251.202.35
166,95,1,159343,1498393892,76.22.149.12
487,128,1,48273,1498665075,213.254.241.7
495,128,2,4052,1498669718,173.30.141.82
493,128,1,5645,1498664448,213.254.241.5
487,128,1,16087,1498664550,68.1.196.226
490,128,1,19873,1498664582,23.115.72.153
494,128,1,9934,1498664585,97.107.68.47
490,128,1,23111,1498664587,208.184.162.169
487,128,1,25220,1498664657,161.97.140.51
493,128,1,37253,1498664666,70.39.157.199
489,128,4,5876,1498664773,108.245.65.47
504,128,1,27081,1498664762,213.254.241.5
487,128,1,14817,1498664817,216.251.22.147
487,128,3,38255,1498664849,54.191.62.175
490,128,1,16467,1498664857,66.36.115.42
503,128,1,14817,1498664866,216.251.22.147
493,128,1,36420,1498664918,64.92.138.3
502,128,1,31062,1498664949,74.192.157.172
489,128,3,19873,1498674742,23.115.72.153
502,128,2,36420,1498665566,64.92.138.3
502,128,4,7603,1498665086,10.19.9.90
496,128,1,48273,1498665075,213.254.241.5
166,95,2,158554,1498449298,73.243.206.45
172,100,1,24827,1498478818,70.49.232.207
174,100,1,159442,1498481172,47.186.225.162
179,100,2,159444,1498484128,209.33.61.72
177,100,3,159444,1498487860,209.33.61.72
178,100,1,159444,1498486113,209.33.61.72
169,95,2,159469,1498506495,75.166.212.170
172,97,1,159499,1498496122,50.201.7.46
173,97,1,159492,1498496877,184.151.127.195
179,97,1,159480,1498497203,68.103.229.231
174,97,1,159480,1498497499,68.103.229.231
172,100,1,159394,1498498480,107.129.141.184
289,95,1,159417,1498505487,76.127.16.113
165,95,1,159417,1498505873,76.127.16.113
289,95,1,159469,1498506479,174.209.4.144
170,95,1,159469,1498506499,174.209.4.144
171,100,1,159448,1498509846,107.77.111.126
172,100,1,159142,1498510385,136.61.13.125
172,97,1,159483,1498520155,75.163.178.87
289,95,1,159483,1498520368,75.163.178.87
169,95,1,159381,1498521134,107.77.161.11
289,95,1,159381,1498521249,107.77.161.11
289,95,1,159423,1498525643,104.225.229.137
172,100,1,159434,1498527177,76.127.104.90
172,100,2,159332,1498532762,108.84.145.162
172,100,1,159558,1498568131,73.44.86.131
174,100,1,159545,1498574085,68.226.130.95
174,100,1,159536,1498575375,50.83.200.187
289,95,1,159812,1499207645,160.3.110.159
179,97,1,159489,1498579354,98.253.238.168
165,95,1,159756,1499260745,172.103.23.161
487,128,1,129319,1499261717,67.42.119.176
289,95,1,155683,1499262376,162.251.9.56
289,95,1,120898,1499275574,65.158.26.114
487,128,1,125882,1499282287,71.237.39.164
504,128,1,27775,1499292111,174.22.179.250
165,95,3,159823,1499344167,107.77.66.82
502,128,1,24141,1499322210,67.173.228.30
487,128,1,131605,1499343462,24.52.137.8
487,128,2,155781,1500752918,47.189.106.207
172,100,1,159717,1499352736,70.114.237.79
497,128,1,159423,1499380855,174.195.143.253
489,128,1,154959,1499435114,207.119.164.134
171,100,1,159393,1499440595,74.192.166.222
174,100,1,159393,1499440703,74.192.166.222
171,97,1,157492,1499450564,107.77.83.58
502,128,1,127823,1499511525,166.137.143.124
502,128,1,157998,1499541860,184.166.153.69
503,128,3,157998,1499965871,184.166.153.69
490,128,1,159564,1499547454,70.198.43.127
494,128,1,131032,1499611832,76.16.252.145
504,128,1,131032,1499612106,76.16.252.145
503,128,1,131032,1499612417,76.16.252.145
493,128,1,131032,1499612567,76.16.252.145
502,128,1,34396,1500907452,199.116.136.234
487,128,1,34396,1500907495,199.116.136.234
179,97,1,160750,1500923270,50.86.52.42
179,97,1,160767,1500923829,166.170.14.90
172,97,1,160740,1500925933,68.61.211.86
173,97,1,160752,1500927125,172.58.56.104
197,97,1,160671,1500929875,166.181.81.155
173,97,1,160744,1500945631,222.152.58.30
173,97,1,160756,1500952331,65.128.48.153
177,97,1,160782,1500952546,99.33.60.157
178,97,1,160782,1500952639,99.33.60.157
172,100,1,160796,1500987580,50.25.160.166
179,97,1,160755,1501000579,172.58.96.156
174,97,1,160693,1501004717,98.168.242.121
172,100,1,160519,1501005807,24.242.192.246
174,100,1,160814,1501017663,71.218.139.71
289,95,2,160019,1501040521,69.39.29.66
172,100,1,160837,1501074314,216.131.24.243
171,100,1,160850,1501079535,47.36.12.87
168,95,1,55586,1501080617,166.137.244.96
172,100,1,160097,1501091528,68.224.103.230
177,100,1,160028,1501105618,71.31.48.13
174,100,1,160427,1501114667,104.231.146.64
172,100,1,160427,1501117133,104.231.146.64
172,100,1,160892,1501157568,69.247.212.247
174,100,1,160870,1501161028,164.119.84.86
174,100,1,160865,1501181099,134.228.221.64
166,95,3,160856,1501355306,87.151.39.245
289,95,1,160944,1501254002,184.53.32.43
172,100,1,154369,1502652214,76.16.154.200
180,100,1,154369,1502652453,76.16.154.200
326,119,155,72524,1488489032,10.249.140.25
421,119,187,103549,1488488943,10.192.109.36
172,97,1,161418,1502313976,74.115.100.30
197,100,1,161371,1502344086,66.191.142.86
175,97,2,160694,1502368758,75.118.23.127
289,95,1,160735,1502413358,71.58.167.79
166,95,1,160735,1502413423,71.58.167.79
179,100,1,161551,1502450029,71.79.235.126
172,97,1,161437,1502470872,66.227.239.75
177,100,2,161563,1502488236,47.184.173.173
178,100,1,161563,1502488144,47.184.173.173
180,100,1,161563,1502488518,47.184.173.173
172,100,1,161565,1502493188,173.27.149.225
172,100,1,158826,1502544030,45.20.224.156
289,95,4,161576,1502563952,98.186.162.156
169,95,2,161576,1502744171,98.186.162.156
166,95,1,161576,1502556697,98.186.162.156
172,100,7,161627,1502623019,70.42.131.106
290,100,1,154369,1502632468,76.16.154.200
170,95,1,161948,1503333365,24.75.137.250
289,95,1,162269,1504034600,184.156.172.123
504,128,1,152831,1504034740,67.1.249.185
179,100,1,162238,1504043463,73.102.94.85
166,95,1,160072,1504054097,184.21.153.170
165,95,2,162239,1504104664,99.0.110.40
177,100,1,161926,1503314436,72.93.155.112
172,97,1,162208,1503942403,173.218.16.97
179,97,1,161989,1503342296,172.17.193.78
172,97,2,161980,1503347115,108.207.3.31
289,95,1,161545,1503357137,71.219.230.168
166,95,1,161545,1503357484,71.219.230.168
172,100,1,161908,1503415885,24.8.45.215
171,97,1,161981,1503430801,92.232.36.61
176,100,1,162021,1503488883,2601:2c7:c000:9042:7dab:b2b2:a68c:b049
172,100,1,162029,1503535439,174.255.223.101
180,100,1,162075,1503660521,74.50.244.62
174,100,1,162052,1503702439,70.190.236.52
290,100,1,162100,1503764884,96.248.95.104
172,100,1,162101,1503768091,107.77.253.9
172,100,1,162122,1503833025,184.91.154.103
177,100,1,162253,1504100676,71.49.69.30
486,128,1,26808,1504104013,66.229.72.200
487,128,1,26808,1504104449,66.229.72.200
489,128,1,82560,1504116253,62.46.59.76
174,100,1,162125,1504125232,69.147.221.67
172,100,1,162044,1504168592,98.184.133.146
172,100,1,162143,1503937087,75.163.157.17
174,97,1,162168,1503941478,73.164.62.95
172,97,1,162176,1503941774,184.53.49.192
197,97,1,162168,1503942772,73.164.62.95
172,100,2,162114,1503943244,172.16.11.142
182,97,1,162224,1503943870,173.172.120.146
176,97,1,162204,1503955456,107.216.64.239
175,97,1,162223,1503957347,216.169.233.161
177,97,1,162223,1503957373,216.169.233.161
172,100,1,162239,1504011644,99.0.110.40
170,95,1,162231,1504013865,68.103.5.194
169,95,1,162231,1504013919,68.103.5.194
442,121,1,112411,1476384599,104.54.231.68
172,100,3,152186,1476285491,97.85.158.22
174,100,1,152177,1475938175,75.171.9.228
170,95,1,152117,1475777648,71.205.166.192
168,95,1,152140,1475737976,156.83.1.17
289,95,1,152117,1475728012,71.205.166.192
178,97,1,151884,1475439111,173.89.60.19
177,97,1,151884,1475438963,173.89.60.19
177,100,1,151958,1475192791,207.164.79.78
289,95,1,162365,1505698189,73.153.51.113
179,97,1,162550,1505762754,72.180.245.131
172,97,1,162542,1505882004,98.177.179.199
172,97,1,162546,1506046057,140.186.37.108
455,125,1,149810,1506065424,50.113.26.250
173,97,1,162527,1506109693,208.103.79.174
175,97,1,162395,1506174094,68.113.100.144
174,97,1,162599,1506379881,75.82.123.216
174,97,1,162590,1506445677,107.77.173.1
174,97,1,162608,1506450588,173.25.171.177
179,100,1,161773,1506532054,100.37.34.240
169,95,5,152117,1475779499,71.205.166.192
174,97,1,152100,1475625345,65.35.146.31
172,97,1,152100,1475625334,65.35.146.31
165,95,1,152020,1475528935,174.16.102.136
179,97,1,152065,1475514373,156.110.34.226
172,100,1,152030,1475508765,50.98.197.134
166,95,1,153177,1479756903,50.76.237.92
289,95,1,152020,1475472537,174.16.102.136
172,97,1,152273,1476330769,104.180.224.34
177,100,1,152329,1476323674,166.137.136.110
166,95,1,152314,1476275839,209.131.235.46
172,100,1,152314,1476275293,209.131.235.46
180,97,1,152280,1476235070,73.23.69.62
289,95,1,152310,1476226175,184.156.176.150
166,95,1,152310,1476225528,184.156.176.150
172,100,1,152295,1476200040,198.99.92.253
442,121,1,150599,1476161408,24.51.60.39
179,97,1,152280,1476136820,73.23.69.62
174,100,1,152199,1476078362,98.164.33.186
172,100,1,152832,1478553480,99.224.114.244
174,100,1,152761,1477840380,71.93.206.16
174,100,1,152730,1477693907,108.194.76.81
172,100,1,152575,1477515516,86.184.110.164
178,100,1,152682,1477479883,165.212.246.60
176,100,1,152682,1477479879,165.212.246.60
290,100,1,152682,1477479879,165.212.246.60
199,100,1,152682,1477479877,165.212.246.60
165,95,1,152601,1477331307,70.61.213.194
179,100,1,152500,1477268769,66.87.122.230
177,97,1,152926,1478552765,184.173.226.129
174,97,1,152926,1478552764,184.173.226.129
289,95,1,142166,1478462938,98.226.165.110
172,100,1,152868,1478355355,71.58.125.199
179,100,1,152869,1478344532,50.90.157.13
172,100,1,152748,1478338523,173.23.39.48
178,100,1,149835,1478263949,68.13.113.53
172,100,2,152831,1478203941,65.129.133.85
172,100,1,152813,1478096736,206.224.96.244
181,100,1,152529,1477968402,64.50.251.160
175,97,1,152791,1477924560,166.181.80.18
174,100,1,152748,1477918604,173.23.39.48
172,100,1,152722,1477881546,72.168.160.204
175,97,1,152926,1478552764,184.173.200.16
180,97,1,152926,1478552763,184.173.211.17
179,97,1,152926,1478552763,184.173.211.17
176,97,1,152926,1478552763,184.173.200.19
178,97,1,152926,1478552763,184.173.211.18
173,97,1,152926,1478552763,184.173.226.130
172,97,1,152926,1478552763,184.173.200.19
171,97,1,152926,1478552763,184.173.211.18
172,100,1,152889,1478523868,50.68.213.229
172,100,1,152896,1478520386,96.244.247.43
172,100,2,153217,1487474088,98.164.17.143
174,100,1,153131,1480175981,66.43.228.217
166,95,1,153217,1480162266,98.164.17.143
169,95,1,153212,1480021675,97.93.190.148
172,97,1,153391,1481049002,216.56.163.28
172,100,1,153366,1480859702,75.137.206.208
179,100,1,153366,1480859676,75.137.206.208
197,100,1,153355,1480770024,50.155.171.133
181,100,1,153340,1480702784,82.1.22.145
172,100,1,153329,1480691882,162.72.113.15
174,100,1,153303,1480525689,206.172.34.194
165,95,1,153297,1480447889,208.186.106.210
169,95,1,153297,1480447838,208.186.106.210
168,95,1,153297,1480447763,208.186.106.210
172,100,1,153223,1480434303,24.124.38.177
171,100,1,153463,1481375131,50.166.174.78
175,100,1,153431,1481232366,98.198.154.152
172,100,1,153424,1481204485,174.70.89.51
172,100,1,153237,1481030531,96.35.97.8
174,100,1,153292,1480994099,73.25.134.229
165,95,1,153371,1480913508,166.170.14.36
172,100,1,153710,1482933005,216.248.122.89
171,100,1,153806,1482853227,104.138.98.50
169,95,1,153780,1482790099,67.189.137.3
174,97,2,153780,1482789846,67.189.137.3
171,100,1,62329,1482576255,47.221.30.141
168,95,1,153658,1482282383,173.0.193.82
166,95,1,153658,1482282277,173.0.193.82
171,100,1,95258,1482274889,74.128.139.23
289,95,4,153647,1482410091,172.242.208.227
289,95,1,153657,1482247010,68.200.119.89
172,100,1,153654,1482235584,166.137.136.35
171,97,1,153625,1482174908,97.90.54.33
176,100,1,153586,1482166891,45.36.71.46
172,100,1,153588,1482122632,72.194.131.130
172,100,2,153586,1482155423,45.36.71.46
166,95,2,153793,1482847818,72.169.96.199
175,100,1,153732,1482772435,76.30.189.115
179,97,1,153754,1482770702,184.152.104.46
172,97,1,153767,1482769773,205.185.237.170
166,95,1,153746,1482766701,96.37.29.5
169,95,1,153746,1482766630,96.37.29.5
172,100,1,153728,1482759673,47.36.14.122
172,100,1,153422,1483653644,96.60.167.127
174,100,1,153880,1483466779,69.54.147.35
171,97,2,153962,1483442858,73.210.85.230
169,95,1,153971,1483416976,71.240.211.249
172,100,1,153829,1483370013,64.72.186.243
451,123,1,44481,1488403784,"192.168.6.92,mcd13035.phx,mcd13035.phx"
289,95,1,154071,1484050754,99.179.140.228
172,97,1,154015,1483998351,24.31.225.204
172,97,1,154067,1483992661,107.0.74.34
180,97,1,154035,1483991199,208.72.67.155
171,97,1,154039,1483989344,69.31.157.108
172,97,1,154036,1483987796,50.49.196.110
180,97,1,154009,1483987500,24.209.215.68
171,97,1,154034,1483987246,108.69.184.186
172,97,1,154008,1483987016,75.120.190.176
451,123,2,22203,1488420572,174.209.11.217
451,123,1,43893,1488403272,75.163.242.65
451,123,1,45241,1488404384,64.203.251.186
451,123,1,33992,1488404370,64.129.66.90
